ClientID,Dia,Categoria,PrecioEntrada
466,8,3_VIP,29.0044569317694
467,8,3_VIP,27.7501523552963
468,8,3_VIP,28.7005701911197
469,8,3_VIP,29.2409719979676
470,8,3_VIP,30.0831687693147
471,8,3_VIP,32.4901741339361
472,8,3_VIP,31.7527287627659
473,8,3_VIP,30.8820439850855
474,8,3_VIP,29.6946479537428
475,8,3_VIP,30.4391388037757
476,8,3_VIP,31.2704406642263
477,8,3_VIP,29.7831892406975
478,8,3_VIP,31.9937513407263
479,8,3_VIP,32.0480337177282
480,8,3_VIP,28.8463133322125
481,9,1_Normal,8.3132367753043
482,9,1_Normal,12.7251997522678
483,9,1_Normal,6.18972104445965
484,9,1_Normal,10.9478383928707
485,9,1_Normal,10.5273144466094
486,9,1_Normal,17.2173610675217
487,9,1_Normal,3.83551386546028
488,9,1_Normal,8.10121574252609
489,9,1_Normal,11.5221710467059
490,9,1_Normal,13.7811616245594
491,9,1_Normal,11.8962804206445
492,9,1_Normal,6.7742899111636
493,9,1_Normal,15.0572505176494
494,9,1_Normal,6.03153412890056
495,9,1_Normal,7.48645578100038
496,9,1_Normal,9.90257528115728
497,9,1_Normal,15.0260828837567
498,9,1_Normal,11.1434238416836
499,9,1_Normal,11.6494665195026
500,9,1_Normal,13.9025486652315
501,9,2_Especial,21.8847799683146
502,9,2_Especial,19.6752621240357
503,9,2_Especial,21.6097262180658
504,9,2_Especial,20.7907800074219
505,9,2_Especial,22.6826078953883
506,9,2_Especial,20.656555320397
507,9,2_Especial,19.3728929777454
508,9,2_Especial,21.3918343714666
509,9,2_Especial,21.254503660927
510,9,2_Especial,20.8823736523696
511,9,2_Especial,19.8434496778828
512,9,2_Especial,20.0610853339217
513,9,2_Especial,20.8873742835096
514,9,2_Especial,21.9381101460043
515,9,2_Especial,20.5355422860949
516,9,2_Especial,20.0285505278146
517,9,2_Especial,18.1957969745533
518,9,2_Especial,21.3942498365406
519,9,2_Especial,21.3273403249991
520,9,2_Especial,22.2091908601097
521,9,3_VIP,32.6682590529955
522,9,3_VIP,30.3916881708664
523,9,3_VIP,32.4303757225349
524,9,3_VIP,30.5958576367684
525,9,3_VIP,29.6374116972396
526,9,3_VIP,29.3944688691259
527,9,3_VIP,30.1033511904592
528,9,3_VIP,30.91570451349
529,9,3_VIP,30.5552485633851
530,9,3_VIP,30.8780840958249
531,9,3_VIP,30.8753474246265
532,9,3_VIP,31.6045961010366
533,9,3_VIP,30.2076626289576
534,9,3_VIP,32.9067305541994
535,9,3_VIP,31.2129926304273
536,9,3_VIP,28.9060854126921
537,9,3_VIP,30.2027580948737
538,9,3_VIP,31.3235688066652
539,9,3_VIP,30.0126799744777
540,9,3_VIP,31.0818966779157
541,10,1_Normal,10.971338673963
542,10,1_Normal,12.9146647063532
543,10,1_Normal,8.54276364294221
544,10,1_Normal,9.9622532443158
545,10,1_Normal,8.73060107964977
546,10,1_Normal,7.47965428353488
547,10,1_Normal,5.86557669582474
548,10,1_Normal,10.437216258963
549,10,1_Normal,11.3451407364373
550,10,1_Normal,11.429201093664
551,10,1_Normal,6.89188157191833
552,10,1_Normal,7.47396352712696
553,10,1_Normal,7.44830164753416
554,10,1_Normal,8.4600837127257
555,10,1_Normal,10.3805738910103
556,10,1_Normal,11.3293053548446
557,10,1_Normal,8.17753158909715
558,10,1_Normal,3.59512576118228
559,10,1_Normal,12.1328141436352
560,10,1_Normal,11.375818572612
561,10,2_Especial,20.2991292994497
562,10,2_Especial,19.9263386585302
563,10,2_Especial,20.7000088032003
564,10,2_Especial,21.1081065628026
565,10,2_Especial,21.7232007635877
566,10,2_Especial,22.3900950960743
567,10,2_Especial,20.1511166016216
568,10,2_Especial,21.2907228446435
569,10,2_Especial,22.3341760337024
570,10,2_Especial,20.0986578447409
571,10,2_Especial,20.7772365870672
572,10,2_Especial,19.2285319717966
573,10,2_Especial,21.2874222501144
574,10,2_Especial,20.358808237676
575,10,2_Especial,20.0750623577611
576,10,2_Especial,20.2200225308147
577,10,2_Especial,21.4445033735944
578,10,2_Especial,18.8375309973883
579,10,2_Especial,20.5744891000791
580,10,2_Especial,19.9862823407955
581,10,3_VIP,29.3393582215556
582,10,3_VIP,31.3712347270676
583,10,3_VIP,31.1974556586974
584,10,3_VIP,30.5486503607455
585,10,3_VIP,31.4601641942938
586,10,3_VIP,29.8484950866434
587,10,3_VIP,27.8386250292516
588,10,3_VIP,32.332598231714
589,10,3_VIP,30.3737508339165
590,10,3_VIP,30.1836865125204
591,10,3_VIP,30.9227639920401
592,10,3_VIP,31.7831917376031
593,10,3_VIP,31.3025779663537
594,10,3_VIP,32.0113513045503
595,10,3_VIP,30.7652441668896
596,10,3_VIP,29.9868324042305
597,10,3_VIP,30.2751003718966
598,10,3_VIP,31.8637789376945
599,10,3_VIP,29.498952550414
600,10,3_VIP,29.3513916694717
601,11,1_Normal,10.6939147181216
602,11,1_Normal,11.3557674602821
603,11,1_Normal,6.25662770165227
604,11,1_Normal,11.737004457668
605,11,1_Normal,10.0263974121791
606,11,1_Normal,9.598774316667
607,11,1_Normal,12.4503480244528
608,11,1_Normal,13.2747801457657
609,11,1_Normal,7.46012306630556
610,11,1_Normal,12.2393924242632
611,11,1_Normal,8.60085519353522
612,11,1_Normal,10.2929942706499
613,11,1_Normal,11.0645752254715
614,11,1_Normal,10.2948012455815
615,11,1_Normal,6.76181147364773
616,11,1_Normal,8.87903187377467
617,11,1_Normal,13.4081898617305
618,11,1_Normal,10.3824949794721
619,11,1_Normal,8.14982487393399
620,11,1_Normal,8.54803991914082
621,11,2_Especial,22.1575660865353
622,11,2_Especial,21.4460834898654
623,11,2_Especial,20.2028134580063
624,11,2_Especial,21.1062652112556
625,11,2_Especial,21.6966705090757
626,11,2_Especial,22.822551807944
627,11,2_Especial,20.2182505165907
628,11,2_Especial,20.7200540448331
629,11,2_Especial,22.0961100158738
630,11,2_Especial,20.6408791070562
631,11,2_Especial,22.5602657462126
632,11,2_Especial,22.1432461769504
633,11,2_Especial,19.4409590296532
634,11,2_Especial,21.5239577762274
635,11,2_Especial,19.6808370738148
636,11,2_Especial,19.6353075433293
637,11,2_Especial,21.1704209721478
638,11,2_Especial,21.1566982219803
639,11,2_Especial,21.0672918227344
640,11,2_Especial,22.3642812240664
641,11,3_VIP,31.2311758687355
642,11,3_VIP,29.862111489788
643,11,3_VIP,30.9831233837275
644,11,3_VIP,30.0865334805471
645,11,3_VIP,30.7176756884834
646,11,3_VIP,29.1904659845146
647,11,3_VIP,30.6510196932127
648,11,3_VIP,30.9595740414146
649,11,3_VIP,29.8215848432318
650,11,3_VIP,30.8723089080282
651,11,3_VIP,29.8965029997452
652,11,3_VIP,29.9032353508677
653,11,3_VIP,30.5248798409155
654,11,3_VIP,31.5081538827247
655,11,3_VIP,30.5236096477452
656,11,3_VIP,31.083678256522
657,11,3_VIP,32.1858213690914
658,11,3_VIP,30.4105799148915
659,11,3_VIP,30.6674602251051
660,11,3_VIP,31.5370231059951
661,12,1_Normal,7.24350418048169
662,12,1_Normal,11.1914630022176
663,12,1_Normal,8.82795350473852
664,12,1_Normal,7.50666607861371
665,12,1_Normal,6.12649781174884
666,12,1_Normal,8.43356124065933
667,12,1_Normal,7.43621529186645
668,12,1_Normal,7.41814946504186
669,12,1_Normal,13.5652166937192
670,12,1_Normal,7.34431971292232
671,12,1_Normal,12.1854347324708
672,12,1_Normal,11.1945733487488
673,12,1_Normal,8.0615241719342
674,12,1_Normal,8.66086063572299
675,12,1_Normal,9.10129789497416
676,12,1_Normal,10.4171660280799
677,12,1_Normal,9.23685831627034
678,12,1_Normal,11.8115321758181
679,12,1_Normal,9.35875512528995
680,12,1_Normal,5.25596414397926
681,12,2_Especial,21.1037832237966
682,12,2_Especial,19.3480431537514
683,12,2_Especial,22.1378111352321
684,12,2_Especial,20.4523135185605
685,12,2_Especial,20.0847585642998
686,12,2_Especial,20.6084935847012
687,12,2_Especial,21.7852306839092
688,12,2_Especial,19.2814418006901
689,12,2_Especial,21.4538167915041
690,12,2_Especial,20.2277582337538
691,12,2_Especial,21.191486551962
692,12,2_Especial,21.8790419110075
693,12,2_Especial,21.7696313666924
694,12,2_Especial,22.7029616611284
695,12,2_Especial,21.3290854011655
696,12,2_Especial,20.4988170483234
697,12,2_Especial,23.3537072159772
698,12,2_Especial,20.8967538617383
699,12,2_Especial,22.007579776908
700,12,2_Especial,22.1309914661264
701,12,3_VIP,31.5793287169296
702,12,3_VIP,32.9518492719752
703,12,3_VIP,30.6404418494162
704,12,3_VIP,29.1945334890661
705,12,3_VIP,30.4260295305495
706,12,3_VIP,30.1621235303587
707,12,3_VIP,31.3998564022312
708,12,3_VIP,29.6161147196926
709,12,3_VIP,31.8988119018428
710,12,3_VIP,29.2900217246491
711,12,3_VIP,33.4185805049382
712,12,3_VIP,32.9860968210521
713,12,3_VIP,30.3013081074149
714,12,3_VIP,31.1340850596503
715,12,3_VIP,30.4075786383061
716,12,3_VIP,29.2298445092923
717,12,3_VIP,27.1722884280714
718,12,3_VIP,30.9005110272829
719,12,3_VIP,30.8873888734154
720,12,3_VIP,33.2586464273033
721,13,1_Normal,5.67394115196946
722,13,1_Normal,8.56444800384102
723,13,1_Normal,11.9078769035692
724,13,1_Normal,10.7422782384418
725,13,1_Normal,10.2639560688336
726,13,1_Normal,8.65422214639621
727,13,1_Normal,10.4356389590405
728,13,1_Normal,9.48856939262275
729,13,1_Normal,10.2464114253936
730,13,1_Normal,8.74707936109252
731,13,1_Normal,12.5767472698899
732,13,1_Normal,12.2978870934593
733,13,1_Normal,12.8980227427121
734,13,1_Normal,9.20399620536475
735,13,1_Normal,9.34021374641915
736,13,1_Normal,9.24061187049892
737,13,1_Normal,12.9790748557202
738,13,1_Normal,9.35022145751478
739,13,1_Normal,10.2116679487382
740,13,1_Normal,10.8263959536679
741,13,2_Especial,21.9782125568188
742,13,2_Especial,21.0323267277657
743,13,2_Especial,23.6459656643349
744,13,2_Especial,20.3725053444752
745,13,2_Especial,19.8734428263023
746,13,2_Especial,21.3423026643898
747,13,2_Especial,23.0674434700048
748,13,2_Especial,21.3527503271454
749,13,2_Especial,21.40972603997
750,13,2_Especial,22.1632026155582
751,13,2_Especial,21.2010267952304
752,13,2_Especial,21.4036965460862
753,13,2_Especial,22.5084848756846
754,13,2_Especial,21.3937460210528
755,13,2_Especial,20.5478034810539
756,13,2_Especial,21.6949242198727
757,13,2_Especial,20.2084795660126
758,13,2_Especial,19.8417075750043
759,13,2_Especial,21.1772877150442
760,13,2_Especial,20.1990708083316
761,13,3_VIP,31.8875492868912
762,13,3_VIP,30.8581848675907
763,13,3_VIP,29.9822391940487
764,13,3_VIP,33.3611237659203
765,13,3_VIP,30.9105205915696
766,13,3_VIP,33.0765942865891
767,13,3_VIP,30.9055984142507
768,13,3_VIP,30.600326426585
769,13,3_VIP,31.5941535880203
770,13,3_VIP,32.5224817625022
771,13,3_VIP,34.89254376848
772,13,3_VIP,29.6023655125573
773,13,3_VIP,30.8065910061661
774,13,3_VIP,32.5901988001342
775,13,3_VIP,31.5491239557985
776,13,3_VIP,30.8010561059472
777,13,3_VIP,29.2234789788563
778,13,3_VIP,30.6719177066467
